HANDLE,p_address,c_address,p_lcra,p_lra,p_landBank,c_lra,p_typeSimple,c_typeDetail,c_typeSimple,compare_type,p_low
14065000017,2714 MACKLIND AVE,2714 MACKLIND AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14065000018,2712 MACKLIND AVE,2712 MACKLIND AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14065000019,2710 MACKLIND AVE,2710 MACKLIND AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14065000503,2708 R MACKLIND AVE,2708R MACKLIND AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14066000280,2817 BRANNON AVE,2817 BRANNON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14067000315,2917 R BRANNON AVE,2917R BRANNON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14067000466,5337 R ARSENAL ST,5337R ARSENAL ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
14068030170,4932 ODELL ST,4932 ODELL ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14068030220,4924 ODELL ST,4924 ODELL ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14069030100,4958 REBER PL,4958 REBER PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14069040080,2808 BRANNON AVE,2808 BRANNON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14069040090,2806 BRANNON AVE,2806 BRANNON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14069040100,2804 BRANNON AVE,2804 BRANNON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14069040110,2800 BRANNON AVE,2800 BRANNON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14070030160,4940 MAGNOLIA AVE,4940 MAGNOLIA AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14070030500,2732 HEREFORD ST,2732 HEREFORD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14071030045,4980 COLUMBIA AVE,4980 COLUMBIA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14071030405,4989 MAGNOLIA AVE,4989 MAGNOLIA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14071030430,4921 R MAGNOLIA AVE,4921R MAGNOLIA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14072050230,5217 BOTANICAL AVE,5217 BOTANICAL AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,TRUE
14072060060,5244 BOTANICAL AVE,5244 BOTANICAL AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14075000080,5234 DAGGETT AVE,5234 DAGGETT AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14077000350,5231 SHAW AVE,5231 SHAW AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14077000360,5233 SHAW AVE,5233 SHAW AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14077000380,5239 SHAW AVE,5239 SHAW AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14077000390,5241 SHAW AVE,5241 SHAW AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14078000210,5217 PATTISON AVE,5217 PATTISON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14080000255,5127 SHAW AVE,5127 SHAW AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14080000270,5131 SHAW AVE,5131 SHAW AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14081000262,5141 R DAGGETT AVE,5141R DAGGETT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14082000040,5132 DAGGETT AVE,5132 DAGGETT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14082000220,2027 HEREFORD ST,2027 HEREFORD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14086000030,5005 - 5021 DAGGETT AVE,5019-21 DAGGETT AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
14086000030,5005 - 5021 DAGGETT AVE,5019-21 DAGGETT AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
14086000090,5043 - 5045 DAGGETT AVE,5043-5 DAGGETT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14086000170,1908 - 1910 HEREFORD ST,1908 HEREFORD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14087000310,1816 HEREFORD ST,1816 HEREFORD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14098050110,4604 - 4606 SHENANDOAH AVE,4604-6 SHENANDOAH AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14102000090,4522 BOTANICAL AVE,4522 BOTANICAL AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14110000230,3801 HARTFORD ST,3801 HARTFORD ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,TRUE
14112000480,3869 CONNECTICUT ST,3869 CONNECTICUT ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14113000460,3853 WYOMING ST,3853 WYOMING ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14116000030,4268 MIAMI ST,4268 MIAMI ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14116000040,4262 MIAMI ST,4262 MIAMI ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14116000200,4231 THOLOZAN AVE,4231 THOLOZAN AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14120000160,3908 MIAMI ST,3908 MIAMI ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14120000191,3900 MIAMI ST,3900 MIAMI ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14121000130,3908 OLEATHA AVE,3908 OLEATHA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14122000010,920 CATALPA ST,920 CATALPA ST,FALSE,FALSE,FALSE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,FALSE
14122000020,5907 WEST CABANNE PL,5907 WEST CABANNE PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14122000125,6005 R WEST CABANNE PL,6005R WEST CABANNE PL,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14122000135,6015 R WEST CABANNE PL,6015R WEST CABANNE PL,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14122000140,6025 WEST CABANNE PL,6025 WEST CABANNE PL,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14122000160,922 CATALPA ST,922 CATALPA ST,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14122000170,924 CATALPA ST,924 CATALPA ST,TRUE,FALSE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
14124000170,4124 OLEATHA AVE,4124 OLEATHA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14125000030,4264 OLEATHA AVE,4264 OLEATHA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14125000035,4260 OLEATHA AVE,4260 OLEATHA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14125000070,4241 MIAMI ST,4241 MIAMI ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14125000190,3506 - 3508 MORGAN FORD RD,3506 MORGAN FORD RD,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14127000145,4124 POTOMAC ST,4124 POTOMAC ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14129000330,3927 OLEATHA AVE,3927 OLEATHA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14131000020,6042 BARTMER AVE,6042 BARTMER AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000050,6034 BARTMER AVE,6034 BARTMER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000080,6024 BARTMER AVE,6024 BARTMER AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000090,6022 BARTMER AVE,6022 BARTMER AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000100,6020 BARTMER AVE,6020 BARTMER AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000110,6016 BARTMER AVE,6016 BARTMER AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000130,6010 BARTMER AVE,6010 BARTMER AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14131000140,6008 BARTMER AVE,6008 BARTMER AV,FALSE,TRUE,TRUE,TRUE,building,"vacant lot, confirmed",lot,unmatched,TRUE
14131000150,6004 BARTMER AVE,6004 BARTMER AV,FALSE,TRUE,TRUE,TRUE,building,"vacant lot, confirmed",lot,unmatched,TRUE
14131000160,6000 BARTMER AVE,6000 BARTMER AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000170,5970 BARTMER AVE,5970 BARTMER AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14131000190,5964 BARTMER AVE,5964 BARTMER AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000200,5960 BARTMER AVE,5960 BARTMER AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14131000220,5954 BARTMER AVE,5954 BARTMER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000230,5950 BARTMER AVE,5950 BARTMER AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14131000450,6051 HORTON PL,6051 HORTON PL,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000450,6051 HORTON PL,6051 HORTON PL,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000470,6061 HORTON PL,6061 HORTON PL,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14131000490,6057 R HORTON PL,6057R HORTON PL,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14133000140,4122 FAIRVIEW AVE,4122 FAIRVIEW AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14135000020,3418 MORGAN FORD RD,3418 MORGAN FORD RD,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14136000060,4152 PARKER AVE,4152 PARKER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14152000020,4268 HUMPHREY ST,4268 HUMPHREY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14153000140,4236 WYOMING ST,4236 WYOMING ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14153000210,4210 WYOMING ST,4210 WYOMING ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14153000340,4229 HUMPHREY ST,4229 HUMPHREY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14160000050,4150 CONNECTICUT ST,4150 CONNECTICUT ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14161000170,4226 CONNECTICUT ST,4226 CONNECTICUT ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14162000110,4246 JUNIATA ST,4246 JUNIATA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14162000155,4234 JUNIATA ST,4234 JUNIATA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14162000165,4232 JUNIATA ST,4232 JUNIATA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14162000490,4259 CONNECTICUT ST,4259 CONNECTICUT ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14165000020,3970 JUNIATA ST,3970 JUNIATA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14166050030,4320 OLEATHA AVE,4320 OLEATHA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14166060130,3540 R LUCY ST,3540R LUCY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14167000130,4337 - 4339 THOLOZAN AVE,4337-9 THOLOZAN AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14168000080,4348 OLEATHA AVE,4348 OLEATHA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14169030105,4454 - 4456 THOLOZAN AVE,4454-6 THOLOZAN AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14169030580,4375 BECK AVE,4375 BECK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14169030720,4443 BECK AVE,4443 BECK AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
14169030728,4453 BECK AVE,4453 BECK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14169030750,4465 BECK AVE,4465 BECK AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14169030770,4471 BECK AVE,4471 BECK AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,TRUE
14169030780,4477 BECK AVE,4477 BECK AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14170030030,4476 BECK AVE,4476 BECK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14170030060,4460 BECK AVE,4460 BECK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14170030307,4336 1/2 BECK AVE,4336 1/2 BECK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14170030315,4336 R BECK AVE,4336R BECK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14170030390,4319 R CHIPPEWA ST,4319R CHIPPEWA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14170030480,4347 CHIPPEWA ST,4347 CHIPPEWA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14170030660,4456 R BECK AVE,4456R BECK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14170030685,4371 R CHIPPEWA ST,4371R CHIPPEWA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14172000020,4134 GRAVOIS AVE,4134 GRAVOIS AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,FALSE
14172000095,4008 CHIPPEWA ST,4008 CHIPPEWA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14172000160,4013 DUNNICA AVE,4013 DUNNICA AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14176000010,3842 CHIPPEWA ST,3842 CHIPPEWA ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14180000110,3727 CHIPPEWA ST,3727 CHIPPEWA ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14182000090,3710 THOLOZAN AVE,3710 THOLOZAN AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14183000010,3562 S SPRING AVE,3562 S SPRING AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14183000030,3556 S SPRING AVE,3556 S SPRING AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
14184000225,3471 GILES AVE,3471 GILES AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14184000235,3473 GILES AVE,3473 GILES AV,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14185000180,3427 GILES AVE,3427 GILES AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14186000240,3405 - 3407 S SPRING AVE,3405-7 S SPRING AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14186000270,3417 S SPRING AVE,3417 S SPRING AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14187000040,3884 FAIRVIEW AVE,3884 FAIRVIEW AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14187000550,3831 POTOMAC ST,3831 POTOMAC ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,TRUE
14188000290,3523 S SPRING AVE,3523 S SPRING AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14191000380,4461 DEWEY AVE,4461 DEWEY AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,FALSE
14191000450,3761 TAFT AVE,3761 TAFT AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14195000240,3898 OSCEOLA ST,3898 OSCEOLA ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14195000270,4409 S SPRING AVE,4409 S SPRING AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14198000120,4671 - 4673 S SPRING AVE,4651-3 S SPRING AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14198000120,4671 - 4673 S SPRING AVE,4651-3 S SPRING AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14202000015,618 SCHILLER AVE,618 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14202000020,616 SCHILLER AVE,616 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14202000040,614 SCHILLER AVE,614 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14202000050,612 SCHILLER AVE,612 SCHILLER AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
14202000060,610 SCHILLER AVE,610 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14202000070,608 SCHILLER AVE,608 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14202000075,606 SCHILLER AVE,606 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14202000085,604 SCHILLER AVE,604 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14202000090,600 - 602 SCHILLER AVE,600-2 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14202000100,7231 BULWER AVE,7231 BULWER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14202000110,7227 BULWER AVE,7227 BULWER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14202000115,7225 BULWER AVE,7225 BULWER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14203000050,7328 N BROADWAY,7328 N BROADWAY,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14203000060,7330 N BROADWAY,7330 N BROADWAY,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14203000070,7332 N BROADWAY,7332 N BROADWAY,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14203000075,614 AURORA AVE,614 AURORA AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14203000140,615 SCHILLER AVE,615 SCHILLER AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
14218000070,301 AURORA AVE,301 AURORA AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14220000020,7504 N BROADWAY,7504 N BROADWAY,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000030,7506 N BROADWAY,7506 N BROADWAY,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14220000040,7508 N BROADWAY,7508 N BROADWAY,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000050,7512 N BROADWAY,7512 N BROADWAY,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000060,7516 N BROADWAY,7516 N BROADWAY,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000070,7518 N BROADWAY,7518 N BROADWAY,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000160,7640 - 7654 N BROADWAY,7640 N BROADWAY,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14220000180,527 CALVARY AVE,527 CALVARY AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000200,535 CALVARY AVE,535 CALVARY AV,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000210,537 CALVARY AVE,537 CALVARY AV,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000230,541 CALVARY AVE,541 CALVARY AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14220000250,7511 - 7513 ALTMAN ST,7511-3 ALTMAN ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
14220000290,7523 ALTMAN ST,7523 ALTMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14230000010,424 - 7858 CHRISTIAN AVE,425-45 BLASE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14230000050,400 CHRISTIAN AVE,400 CHRISTIAN AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14230000070,356 CHRISTIAN AVE,356 CHRISTIAN AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14230000110,7861 HALL ST,7861 HALL ST,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
14230000120,7857 HALL ST,7857 HALL ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14230000130,7853 HALL ST,7853 HALL ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14230000140,7851 F HALL ST,7851F HALL ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,FALSE
14230000160,357 - 359 BLASE AVE,357-9 BLASE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14230000170,401 - 403 BLASE AVE,401-3 BLASE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14230000180,409 BLASE AVE,409 BLASE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14230000220,7850 R N BROADWAY,7850R N BROADWAY,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14232000010,434 BLASE AVE,434 BLASE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14232000050,420 - 422 BLASE AVE,420-2 BLASE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14232000090,406 BLASE AVE,406 BLASE AV,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14232000110,380 BLASE AVE,380 BLASE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
14232000200,345 - 347 ANTELOPE ST,345-7 ANTELOPE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14232000210,349 ANTELOPE ST,349 ANTELOPE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14232000220,419 ANTELOPE ST,419 ANTELOPE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
14232000230,421 1/2 ANTELOPE ST,421 1/2 ANTELOPE ST,FALSE,TRUE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
14232000260,427 ANTELOPE ST,427 ANTELOPE ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14232000270,429 ANTELOPE ST,429 ANTELOPE ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
14232000270,429 ANTELOPE ST,429 ANTELOPE ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
